timestamps,TP9,AF7,AF8,TP10,Right AUX
1714939928.29,-20.02,-36.621,-18.066,-39.551,-92
1714939928.294,-28.809,-32.227,-26.855,-36.621,21
1714939928.298,-22.461,-28.809,-22.949,-36.621,94
1714939928.3,-11.23,-33.203,-17.09,-29.785,64
1714939928.304,-17.09,-32.227,-18.555,-23.438,-65
1714939928.308,-26.367,-28.809,-33.203,-23.926,40
1714939928.312,-16.113,-37.109,-52.734,-26.855,64
1714939928.316,-15.137,-41.504,-37.109,-33.203,18
1714939928.32,-29.297,-27.344,-18.066,-34.18,-64
1714939928.324,-20.996,-17.09,-24.414,-36.621,24
1714939928.327,-16.602,-26.367,-16.113,-31.738,-30
1714939928.331,-29.297,-38.574,-33.203,-36.621,-45
1714939928.335,-39.551,-36.133,-45.41,-34.668,12
1714939928.339,-47.852,-24.414,-22.949,-24.414,13
1714939928.343,-38.086,-22.461,-14.16,-25.391,29
1714939928.345,-37.109,-29.785,-18.555,-30.762,-66
1714939928.349,-39.551,-28.32,-25.391,-37.109,-85
1714939928.353,-42.969,-28.809,-27.832,-36.133,11
1714939928.357,-42.969,-31.25,-24.902,-41.016,67
1714939928.361,-48.34,-42.969,-27.832,-44.922,-88
1714939928.365,-52.734,-34.18,-27.344,-42.48,-88
1714939928.369,-50.781,-24.902,-35.645,-39.551,-41
1714939928.372,-45.41,-41.504,-41.504,-41.504,-17
1714939928.376,-39.062,-44.434,-29.785,-41.992,-37
1714939928.38,-41.992,-44.922,-29.297,-42.48,-63
1714939928.384,-37.109,-37.598,-41.504,-47.852,-71
1714939928.388,-30.762,-34.18,-37.598,-38.086,-96
1714939928.405,-38.086,-41.992,-28.32,-41.504,-64
1714939928.409,-39.062,-36.621,-26.367,-43.945,-58
1714939928.413,-23.926,-19.531,-24.414,-33.691,-15
1714939928.417,-28.32,-20.508,-39.062,-43.945,34
1714939928.421,-32.715,-24.902,-34.668,-48.34,29
1714939928.425,-30.273,-20.508,-22.461,-38.086,96
1714939928.429,-34.668,-24.902,-20.508,-32.227,-51
1714939928.432,-43.457,-43.457,-11.719,-39.062,8
1714939928.436,-42.48,-40.039,-11.23,-43.457,-94
1714939928.44,-31.25,-19.531,-4.883,-33.691,-54
1714939928.444,-45.898,-29.785,0.488,-40.039,-27
1714939928.448,-39.551,-31.25,-14.16,-43.457,83
1714939928.451,-44.922,-28.32,-41.504,-37.598,-56
1714939928.455,-57.617,-32.227,-38.574,-42.48,-80
1714939928.459,-41.504,-36.621,-18.555,-44.922,33
1714939928.463,-55.664,-41.016,-7.812,-42.969,-98
1714939928.467,-43.945,-34.668,-6.836,-40.039,87
1714939928.471,-35.645,-29.785,-14.648,-44.434,89
1714939928.475,-32.227,-27.344,-24.414,-41.016,52
1714939928.478,-22.461,-30.273,-30.273,-41.992,-47
1714939928.482,-25.879,-14.648,-17.09,-41.504,-76
1714939928.486,-28.32,-5.859,-19.531,-29.785,78
1714939928.49,-39.062,-30.273,-40.527,-33.203,0
1714939928.494,-33.203,-35.156,-30.273,-34.18,-34
1714939928.496,-39.062,-32.715,-21.484,-37.598,51
1714939928.5,-39.062,-28.32,-20.02,-30.762,-89
1714939928.504,-27.832,-27.832,-24.902,-23.926,55
1714939928.508,-21.973,-28.32,-34.668,-31.738,93
1714939928.512,-20.508,-27.832,-26.855,-35.156,96
1714939928.516,-40.527,-29.785,-19.531,-37.109,17
1714939928.52,-34.18,-24.414,-25.879,-42.969,-3
1714939928.523,-23.926,-37.598,-25.879,-50.781,25
1714939928.527,-24.902,-20.996,-26.367,-41.016,-28
1714939928.531,-35.156,-16.602,-34.18,-41.504,-51
1714939928.535,-41.016,-33.203,-28.809,-45.898,53
1714939928.539,-46.387,-26.855,-16.113,-36.621,25
1714939928.541,-34.668,-21.484,-12.695,-37.109,8
1714939928.545,-24.414,-27.832,-22.949,-36.133,-95
1714939928.549,-28.809,-34.668,-27.832,-37.109,97
1714939928.553,-23.926,-23.926,-30.273,-34.668,-53
1714939928.557,-17.578,-24.414,-35.645,-36.133,-7
1714939928.561,-29.297,-28.32,-33.203,-41.504,26
1714939928.565,-55.176,-45.41,-40.527,-54.688,-42
1714939928.568,16.602,19.531,29.297,2.441,6
1714939928.572,64.941,55.176,67.871,39.062,19
1714939928.576,-41.992,-40.527,-17.09,-45.898,5
1714939928.58,-65.43,-41.016,-37.598,-57.129,11
1714939928.584,-34.18,-29.785,-32.227,-51.27,-80
1714939928.585,-30.273,-38.574,-35.645,-54.688,-6
1714939928.589,-41.992,-28.809,-40.039,-42.969,58
1714939928.593,-39.551,-27.344,-24.902,-41.504,1
1714939928.597,-38.086,-35.645,0.977,-51.27,54
1714939928.601,-48.34,-38.086,-2.93,-57.129,68
1714939928.605,-45.898,-32.227,-20.996,-60.547,-93
1714939928.609,-42.969,-24.902,-13.184,-63.477,-97
1714939928.612,-28.809,-5.859,-4.883,-59.082,85
1714939928.616,-27.344,-22.949,-32.227,-59.082,-75
1714939928.62,-37.109,-53.223,-63.965,-65.918,-40
1714939928.624,-22.949,-39.551,-60.547,-63.477,46
1714939928.628,-34.668,-37.109,-42.48,-57.617,-68
1714939928.63,-42.48,-43.457,-28.809,-53.223,81
1714939928.634,-31.738,-38.574,-19.043,-54.688,23
1714939928.638,-38.086,-36.621,-17.09,-57.129,-90
1714939928.642,-38.086,-46.387,-33.691,-58.105,-2
1714939928.646,-32.715,-45.898,-29.785,-60.547,95
1714939928.65,-44.434,-48.34,-32.715,-76.172,49
1714939928.654,3.906,3.418,-9.766,-29.785,-49
1714939928.657,24.902,24.414,16.113,1.465,-96
1714939928.661,-41.504,-41.992,-26.367,-49.316,-47
1714939928.665,-41.504,-40.527,-36.621,-46.875,9
1714939928.669,-38.574,-32.227,-37.598,-36.621,-68
1714939928.673,-46.875,-40.039,-36.133,-41.016,-74
1714939928.675,-52.734,-42.969,-36.133,-47.363,22
1714939928.679,-51.27,-45.898,-38.574,-50.781,88
1714939928.683,-42.48,-40.527,-23.438,-49.316,80
1714939928.687,-31.25,-36.133,-9.766,-43.945,34
1714939928.691,-44.434,-47.852,-25.391,-50.293,-56
1714939928.695,-61.035,-46.875,-36.621,-60.547,55
1714939928.699,7.324,41.504,28.809,0.0,21
1714939928.702,10.254,20.996,16.602,5.371,-9
1714939928.706,-37.598,-52.246,-38.574,-45.898,60
1714939928.71,-40.527,-40.527,-26.855,-54.199,54
1714939928.714,-53.711,-42.48,-32.227,-71.289,94
1714939928.718,-50.781,-45.898,-36.133,-76.66,66
1714939928.72,-40.039,-47.852,-29.785,-66.406,33
1714939928.724,-31.25,-42.48,-27.832,-59.082,64
1714939928.728,-41.504,-28.32,-38.574,-62.988,65
1714939928.732,-59.57,-39.551,-48.828,-68.848,34
1714939928.736,-62.012,-46.875,-41.016,-77.148,-40
1714939928.74,-30.762,-7.812,-22.949,-56.152,35
1714939928.744,-22.949,-6.348,-21.484,-46.875,11
1714939928.747,-26.855,-37.598,-28.809,-67.383,71
1714939928.751,-36.133,-50.293,-44.434,-82.031,53
1714939928.755,26.855,29.785,22.461,-1.465,51
1714939928.759,56.152,52.734,44.434,35.156,-19
1714939928.763,-19.043,-33.203,-31.25,-45.41,45
1714939928.78,-17.578,-37.598,-29.297,-51.758,-22
1714939928.784,-20.996,-32.715,-24.414,-32.227,-17
1714939928.788,-23.438,-29.297,-38.574,-23.926,-94
1714939928.792,-21.484,-37.109,-57.129,-30.273,11
1714939928.796,-31.25,-32.715,-44.922,-34.668,33
1714939928.8,-28.809,-17.578,-7.324,-16.113,-64
1714939928.804,-28.32,-33.203,-14.16,-18.066,28
1714939928.807,-31.738,-59.57,-37.598,-30.273,-25
1714939928.811,-4.395,-41.504,-38.574,-11.719,90
1714939928.815,28.32,18.066,-7.324,32.715,57
1714939928.819,-13.184,-11.23,-8.789,2.93,-51
1714939928.823,-41.992,-45.41,-28.32,-40.527,89
1714939928.825,-20.02,-39.551,-22.949,-33.203,38
1714939928.829,-7.324,-38.086,-26.855,-27.832,-89
1714939928.833,-28.32,-39.551,-42.969,-35.645,-13
1714939928.837,-42.969,-50.293,-47.363,-41.504,52
1714939928.841,-29.297,-41.992,-41.016,-44.922,-3
1714939928.845,-21.973,-35.156,-36.133,-51.758,-32
1714939928.849,-21.973,-41.504,-32.227,-47.852,23
1714939928.852,-41.504,-63.965,-43.457,-54.199,-88
1714939928.856,18.066,22.949,14.648,17.09,72
1714939928.86,51.27,62.988,39.062,48.828,-80
1714939928.864,-29.785,-31.738,-33.203,-34.668,-70
1714939928.868,-38.574,-36.621,-36.133,-46.875,-86
1714939928.871,-17.578,-25.391,-29.785,-34.668,3
1714939928.875,-19.531,-31.25,-33.691,-43.945,-91
1714939928.879,-34.18,-31.738,-35.156,-57.129,39
1714939928.883,-22.461,-27.344,-32.715,-59.57,76
1714939928.887,-31.25,-24.902,-23.438,-45.41,-21
1714939928.891,-40.039,-24.902,-34.668,-36.621,-57
1714939928.895,-46.387,-31.738,-37.598,-43.457,-35
1714939928.898,-54.688,-33.203,-16.602,-39.062,9
1714939928.902,26.855,38.574,47.363,32.715,-58
1714939928.906,8.789,15.625,10.742,5.371,-36
1714939928.91,-51.27,-43.457,-46.387,-55.664,75
1714939928.914,-47.852,-31.25,-42.969,-40.527,-39
1714939928.916,-41.504,-33.691,-49.316,-38.086,-91
1714939928.92,-41.992,-45.898,-60.547,-43.945,-3
1714939928.924,-48.34,-49.316,-61.035,-40.039,8
1714939928.928,-37.109,-38.086,-28.809,-41.504,-88
1714939928.932,-33.691,-35.156,-23.926,-53.223,60
1714939928.936,-41.016,-31.25,-23.926,-60.547,78
1714939928.94,-54.199,-46.387,-34.18,-73.73,52
1714939928.943,-12.207,-7.324,-14.16,-37.109,-7
1714939928.947,22.461,33.691,13.184,-7.324,-65
1714939928.951,-28.809,-42.48,-28.809,-55.664,76
1714939928.955,-18.555,-52.734,-46.387,-59.57,-2
1714939928.959,-18.555,-36.621,-63.477,-57.617,46
1714939928.96,-29.297,-42.48,-63.965,-68.359,36
1714939928.964,-33.691,-48.34,-39.551,-69.336,50
1714939928.968,-41.016,-46.875,-20.996,-68.359,66
1714939928.972,-27.832,-47.852,-21.973,-65.918,-12
1714939928.976,-23.926,-53.223,-38.086,-62.012,71
1714939928.98,-38.574,-49.316,-37.598,-61.523,60
1714939928.984,-41.016,-41.016,-32.715,-59.082,-57
1714939928.987,-18.066,-25.879,-22.949,-47.363,-63
1714939928.991,-23.926,-38.086,-36.621,-45.898,97
1714939928.995,-39.551,-45.898,-54.688,-52.246,72
1714939928.999,-28.32,-31.25,-44.922,-60.059,-44
1714939929.003,-27.832,-45.41,-40.039,-63.477,93
1714939929.005,-25.391,-59.082,-39.551,-67.383,55
1714939929.009,-31.25,-53.711,-41.504,-62.5,-30
1714939929.013,-29.785,-35.156,-46.387,-46.875,-97
1714939929.017,-16.602,-29.297,-58.594,-47.363,-6
1714939929.021,-16.113,-49.805,-55.664,-56.641,4
1714939929.025,-24.414,-47.852,-46.875,-61.523,1
1714939929.029,-37.109,-20.996,-36.621,-52.246,0
1714939929.032,-32.715,-16.602,-21.484,-47.852,0
1714939929.036,-43.457,-43.945,-34.18,-59.082,36
1714939929.04,-49.316,-47.852,-41.016,-62.012,27
1714939929.044,-41.992,-39.551,-28.809,-62.012,9
1714939929.048,-36.621,-42.969,-33.203,-58.594,-29
1714939929.05,-41.992,-37.109,-36.133,-60.547,-30
1714939929.054,-31.738,-33.203,-32.715,-60.547,69
1714939929.058,-22.949,-37.109,-44.922,-51.758,30
1714939929.062,-31.25,-28.32,-48.34,-48.34,-50
1714939929.066,-33.691,-30.273,-44.434,-56.152,28
1714939929.07,-33.691,-37.109,-38.574,-57.617,-59
1714939929.074,-41.016,-26.367,-35.156,-43.457,32
1714939929.077,-49.316,-39.062,-42.969,-47.363,99
1714939929.081,-39.062,-51.758,-41.016,-47.852,-14
1714939929.085,-28.32,-32.227,-20.508,-36.621,61
1714939929.089,-38.086,-23.438,-4.883,-38.574,-73
1714939929.093,-48.828,-28.809,-16.602,-48.34,62
1714939929.11,-44.434,-33.691,-27.344,-47.852,51
1714939929.114,-43.945,-22.949,-14.16,-35.156,39
1714939929.118,-37.109,-6.348,-11.719,-37.109,-10
1714939929.122,-41.992,-16.602,-28.809,-44.434,-96
1714939929.126,-47.852,-36.133,-31.25,-41.016,10
1714939929.13,-42.969,-13.672,-16.113,-37.598,32
1714939929.134,-43.457,-5.371,-8.789,-38.086,20
1714939929.137,-47.852,-33.691,-15.137,-47.363,-29
1714939929.141,-40.039,-39.062,-9.766,-39.062,-42
1714939929.145,-41.992,-31.25,-6.348,-31.25,67
1714939929.149,-56.641,-27.832,-5.371,-39.551,-18
1714939929.153,-68.848,-38.086,-8.301,-50.293,-7
1714939929.155,-53.711,-34.668,-17.09,-51.27,-7
1714939929.159,-46.875,-27.344,-15.137,-54.199,-25
1714939929.163,-51.27,-23.926,-28.809,-53.711,82
1714939929.167,-41.016,-21.484,-29.297,-46.387,-34
1714939929.171,-36.621,-22.949,-27.344,-44.434,6
1714939929.175,-38.086,-19.043,-42.48,-52.246,53
1714939929.179,-44.434,-18.066,-34.18,-44.922,-79
1714939929.182,-50.781,-35.645,-21.484,-38.574,-96
1714939929.186,-52.734,-41.992,-12.695,-45.41,-4
1714939929.19,-24.902,4.883,10.254,-12.207,-3
1714939929.194,-29.297,-3.906,-14.648,-20.02,5
1714939929.198,-60.547,-35.156,-34.668,-50.781,-61
1714939929.2,-49.316,-32.227,-34.18,-40.039,-89
1714939929.204,-41.992,-32.227,-51.758,-34.18,64
1714939929.208,-49.805,-42.48,-45.41,-41.504,44
1714939929.212,-51.27,-47.852,-33.691,-51.758,-91
1714939929.216,-52.246,-37.109,-23.438,-41.504,85
1714939929.22,-47.852,-30.762,-18.555,-41.016,-77
1714939929.224,-34.668,-28.809,-25.879,-40.039,-46
1714939929.227,-42.969,-51.758,-46.875,-51.758,-65
1714939929.231,28.32,22.949,25.391,14.16,-34
1714939929.235,54.688,70.312,76.66,49.805,15
1714939929.239,-43.945,-32.227,-11.719,-47.852,93
1714939929.243,-40.039,-41.016,-25.879,-54.688,36
1714939929.246,-26.855,-33.203,-25.879,-45.898,-16
1714939929.25,-42.969,-39.551,-38.574,-50.293,14
1714939929.254,-35.156,-32.715,-42.969,-42.48,23
1714939929.258,-28.32,-30.762,-49.805,-41.504,16
1714939929.262,-38.574,-41.016,-44.922,-45.41,-84
1714939929.266,-31.25,-36.133,-42.969,-39.551,97
1714939929.27,-32.227,-32.715,-49.805,-41.992,35
1714939929.273,-37.109,-37.598,-37.598,-40.039,-28
1714939929.277,20.996,14.648,6.348,8.301,-95
1714939929.281,-3.906,0.977,-19.531,-7.812,-18
1714939929.285,-42.969,-53.711,-42.969,-47.363,-88
1714939929.289,-21.973,-44.922,-21.973,-38.086,-88
1714939929.291,-44.922,-44.922,-37.598,-35.156,14
1714939929.295,-45.41,-53.711,-47.363,-46.875,34
1714939929.299,-35.156,-40.527,-34.668,-51.758,-60
1714939929.303,-35.156,-24.414,-25.879,-35.645,-44
1714939929.307,-29.785,-29.785,-37.598,-26.367,98
1714939929.311,-29.297,-31.738,-44.922,-32.715,-82
1714939929.315,-43.945,-46.875,-52.246,-54.199,21
1714939929.318,0.0,-6.348,-5.859,-24.414,49
1714939929.322,25.879,24.902,15.137,0.977,-75
1714939929.326,-34.18,-43.457,-42.969,-51.27,-95
1714939929.33,-39.551,-47.363,-51.758,-62.5,45
1714939929.334,-32.715,-37.109,-42.969,-51.758,-75
1714939929.335,-41.504,-48.828,-39.062,-44.922,-28
1714939929.339,-20.508,-39.551,-39.062,-43.945,-21
1714939929.343,-20.508,-29.785,-39.062,-39.551,-22
1714939929.347,-44.434,-33.691,-44.434,-37.109,2
1714939929.351,-33.691,-33.691,-41.016,-35.645,79
1714939929.355,-35.645,-34.18,-46.387,-49.805,-23
1714939929.359,-35.645,-28.809,-52.246,-62.5,75
1714939929.362,0.977,10.742,-27.344,-17.09,56
1714939929.366,-15.625,-5.371,-30.273,-26.367,-82
1714939929.37,-43.457,-47.363,-33.691,-62.988,-58
1714939929.374,-37.109,-39.062,-38.574,-49.316,-47
1714939929.378,-39.062,-35.156,-44.434,-51.27,-76
1714939929.38,-41.016,-51.27,-30.762,-55.176,-10
1714939929.384,-39.062,-50.781,-30.273,-53.711,-70
1714939929.388,-41.504,-44.434,-33.203,-59.57,82
1714939929.392,-55.176,-48.828,-30.273,-57.617,-83
1714939929.396,-38.086,-46.875,-37.598,-58.105,29
1714939929.4,-32.715,-42.969,-46.387,-60.059,6
1714939929.404,-43.945,-29.297,-57.129,-51.27,-58
1714939929.407,-27.344,-35.156,-62.5,-44.434,55
1714939929.411,-22.949,-36.133,-47.363,-40.039,-19
1714939929.415,-38.086,-40.527,-47.852,-43.457,-41
1714939929.419,-16.602,-6.836,-29.297,-14.16,56
1714939929.423,-20.02,-1.465,-24.902,-14.16,68
1714939929.425,-50.781,-47.852,-45.41,-50.293,-5
1714939929.429,-40.039,-45.41,-40.527,-37.598,15
1714939929.433,-36.621,-38.086,-30.273,-38.574,4
1714939929.437,-29.297,-31.25,-38.086,-52.734,-80
1714939929.441,-41.504,-41.504,-58.594,-49.316,-53
1714939929.445,-55.176,-40.527,-58.105,-41.992,-51
1714939929.449,-20.996,7.324,-13.672,-16.602,-55
1714939929.452,-22.461,-21.973,-20.508,-26.855,-99
1714939929.456,-46.387,-55.176,-48.34,-45.41,9
1714939929.46,-46.875,-30.762,-31.738,-52.246,28
1714939929.464,-54.199,-24.902,-29.297,-74.219,95
1714939929.468,-36.621,-33.691,-36.133,-69.336,-12
1714939929.47,-27.344,-36.621,-39.062,-50.781,-19
1714939929.474,-27.832,-24.414,-36.133,-39.062,87
1714939929.478,-29.785,-24.902,-32.227,-40.039,29
1714939929.482,-32.715,-33.203,-38.574,-44.434,-6
1714939929.486,-28.32,-41.504,-45.898,-54.688,66
1714939929.49,-15.625,-13.184,-3.418,-24.902,85
1714939929.494,-40.039,-7.324,0.0,-24.902,-69
1714939929.497,-62.988,-38.086,-34.18,-58.594,9
1714939929.501,-56.152,-52.246,-37.598,-56.152,-1
1714939929.505,-6.348,4.883,-5.371,-11.719,-66
1714939929.509,9.277,35.156,-4.883,2.441,25
1714939929.513,-38.574,-19.043,-41.992,-37.598,-20
1714939929.53,-44.922,-26.855,-41.992,-48.828,-30
1714939929.534,-52.246,-29.785,-31.25,-53.711,-24
1714939929.538,-46.875,-33.203,-29.297,-48.34,91
1714939929.542,-38.574,-29.785,-53.223,-44.922,63
1714939929.546,-56.641,-31.25,-60.547,-36.133,16
1714939929.55,-64.941,-26.855,-41.016,-30.273,-52
1714939929.554,-55.176,-24.414,-25.391,-40.039,-13
1714939929.557,-57.617,-35.156,-31.25,-45.898,-15
1714939929.561,-53.711,-38.086,-31.25,-45.41,30
1714939929.565,-18.555,-1.465,8.301,-17.578,-92
1714939929.569,-9.766,-9.277,-11.719,-23.926,-4
1714939929.573,-41.504,-45.41,-54.688,-45.898,12
1714939929.575,-59.57,-41.992,-35.645,-43.945,49
1714939929.579,-58.594,-45.898,-29.297,-43.945,-97
1714939929.583,-55.664,-52.246,-41.504,-47.852,69
1714939929.587,-32.715,-47.363,-50.293,-51.27,-71
1714939929.591,-32.715,-41.504,-47.852,-43.457,-13
1714939929.595,-37.598,-36.621,-45.898,-46.387,-50
1714939929.599,-40.039,-37.598,-53.223,-47.363,20
1714939929.602,-42.969,-55.664,-56.152,-54.199,-67
1714939929.606,-9.766,-18.066,-22.461,-31.738,92
1714939929.61,1.953,21.484,-1.465,-13.672,-7
1714939929.614,-43.945,-35.156,-49.316,-56.152,18
1714939929.618,-47.363,-56.641,-56.152,-64.453,-91
1714939929.62,-38.086,-47.852,-34.668,-56.641,49
1714939929.624,-41.016,-51.758,-35.645,-50.293,97
1714939929.628,-42.969,-45.41,-46.387,-46.387,-99
1714939929.632,-44.434,-33.203,-42.48,-41.992,48
1714939929.636,-34.18,-35.645,-35.156,-26.367,62
1714939929.64,-27.832,-34.18,-50.293,-22.461,66
1714939929.644,-34.668,-32.715,-72.266,-26.367,73
1714939929.647,-22.461,-38.574,-61.035,-21.973,85
1714939929.651,-7.812,8.789,-20.02,15.625,-97
1714939929.655,-45.898,2.441,-38.574,6.348,55
1714939929.659,-66.895,-42.48,-52.246,-30.273,96
1714939929.663,-41.016,-28.809,-24.902,-23.438,89
1714939929.665,-34.18,-35.645,-19.531,-26.855,20
1714939929.669,-45.898,-53.223,-22.461,-31.25,-78
1714939929.673,-44.434,-41.016,-35.156,-31.25,58
1714939929.677,-39.062,-30.273,-35.156,-26.367,-80
1714939929.681,-46.387,-29.785,-41.504,-23.438,27
1714939929.685,-47.363,-30.273,-36.133,-26.367,54
1714939929.689,-45.898,-40.039,-30.762,-34.18,30
1714939929.692,-26.367,-24.902,-26.855,-23.438,70
1714939929.696,-6.836,-4.883,-11.23,4.883,40
1714939929.7,-23.438,-37.109,-38.574,-21.484,66
1714939929.704,-47.363,-41.992,-51.27,-44.922,-87
1714939929.708,-45.41,-34.668,-41.504,-37.598,51
1714939929.71,-38.086,-42.969,-43.457,-37.598,8
1714939929.714,-39.062,-45.41,-49.805,-38.574,-28
1714939929.718,-25.391,-29.297,-37.109,-28.32,90
1714939929.722,-35.645,-33.691,-28.32,-35.645,-79
1714939929.726,-45.41,-48.828,-40.039,-42.48,83
1714939929.73,-42.48,-42.969,-39.062,-41.504,-56
1714939929.734,-31.738,-29.785,-32.715,-43.457,-95
1714939929.737,-19.043,-19.043,-37.598,-34.668,35
1714939929.741,-41.504,-31.738,-61.523,-42.48,-37
1714939929.745,-35.156,-44.922,-67.383,-50.293,48
1714939929.749,-35.156,-30.762,-31.738,-40.039,37
1714939929.753,-54.688,-33.203,-22.461,-39.551,-49
1714939929.755,-50.293,-44.434,-33.691,-39.062,2
1714939929.759,-46.387,-37.598,-36.621,-33.203,-13
1714939929.763,-39.062,-30.762,-39.551,-35.156,-58
1714939929.767,-39.062,-35.645,-45.41,-34.668,-39
1714939929.771,-50.781,-33.691,-53.711,-39.551,-37
1714939929.775,-48.828,-31.738,-52.734,-37.109,-7
1714939929.779,-42.969,-30.273,-44.922,-34.668,-32
1714939929.782,-51.758,-31.25,-50.293,-42.969,-27
1714939929.786,-48.828,-39.062,-49.316,-38.574,-72
1714939929.79,-37.598,-39.062,-58.105,-27.344,-90
1714939929.794,-36.621,-32.715,-43.945,-19.043,13
1714939929.798,-40.039,-24.902,-17.09,-27.344,0
1714939929.8,-44.922,-22.949,-26.855,-42.48,74
1714939929.804,-21.484,-22.949,-39.551,-35.156,6
1714939929.808,-16.113,-25.391,-37.109,-20.508,28
1714939929.812,-37.598,-28.32,-31.738,-17.09,86
1714939929.816,-46.387,-33.691,-23.438,-26.367,-39
1714939929.82,-47.852,-37.109,-20.996,-39.551,-24
1714939929.824,-1.465,19.531,7.812,-14.648,83
1714939929.827,-7.324,1.953,-8.301,-23.438,37
1714939929.831,-48.34,-60.059,-45.898,-55.176,65
1714939929.835,-41.504,-44.434,-38.086,-53.711,-14
1714939929.839,-34.18,-28.809,-43.457,-55.176,-30
1714939929.843,-44.434,-35.645,-59.57,-51.27,-91
1714939929.845,-46.875,-45.41,-56.641,-53.223,42
1714939929.849,-32.227,-32.715,-43.457,-54.688,-86
1714939929.853,-39.551,-27.832,-42.48,-49.316,-1
1714939929.857,-41.992,-37.598,-38.574,-38.574,1
1714939929.861,-56.152,-58.105,-45.898,-51.758,7
1714939929.865,-26.855,-8.789,-5.859,-29.297,-72
1714939929.869,-6.348,20.996,12.207,-5.859,-76
1714939929.872,-52.734,-46.387,-43.457,-47.852,48
1714939929.876,-43.457,-41.016,-49.316,-46.387,73
1714939929.88,-22.949,-23.438,-31.25,-28.809,28
1714939929.884,-31.25,-24.902,-30.273,-34.18,8
1714939929.888,-51.27,-34.18,-42.969,-49.316,50
1714939929.905,-29.297,-37.598,-40.039,-43.457,-23
1714939929.909,-7.324,-29.297,-35.156,-24.902,66
1714939929.913,-38.086,-32.227,-30.762,-36.621,-68
1714939929.917,-54.688,-36.621,-22.949,-44.434,15
1714939929.921,-42.48,-41.504,-28.809,-34.18,-50
1714939929.925,-30.762,-30.273,-30.273,-21.973,35
1714939929.929,-34.18,-28.32,-26.855,-31.25,81
1714939929.932,-37.598,-48.828,-28.809,-44.434,70
1714939929.936,-25.879,-44.434,-19.043,-34.668,-39
1714939929.94,-8.301,-6.348,5.859,-16.113,43
1714939929.944,-23.926,-18.555,-16.113,-32.715,43
1714939929.948,-40.527,-46.875,-36.133,-45.898,7
1714939929.95,-29.785,-39.551,-31.738,-25.879,-18
1714939929.954,-19.531,-25.391,-39.551,-20.508,-79
1714939929.958,-39.551,-36.621,-49.316,-41.504,-64
1714939929.962,-55.176,-44.922,-51.758,-49.316,69
1714939929.966,-47.363,-41.016,-45.41,-45.898,94
1714939929.97,-29.785,-27.344,-41.504,-41.016,-38
1714939929.974,-37.109,-27.832,-31.25,-31.25,-4
1714939929.977,-66.406,-59.082,-41.992,-41.016,-50
1714939929.981,-8.301,-2.441,7.324,7.324,63
1714939929.985,29.297,35.156,39.062,31.25,17
1714939929.989,-35.156,-40.039,-29.297,-39.062,-18
1714939929.993,-40.039,-50.781,-39.062,-48.34,-76
1714939929.995,-24.902,-36.133,-44.922,-34.668,-14
1714939929.999,-23.926,-39.062,-44.922,-44.434,-51
